"HAUL","CONDITION","LIGHTS","CODEND","SPECIES_NAME","SPECIES_CODE","LENGTH.CM","RF","N.AT.LENGTH","N.RAISED.HAUL","Q"
7,"Night","YES","Lower","Northern squid","NSQ",21,1,1,1,1
8,"Day","NO","Upper","Haddock","HAD",27,1,0,0,1
8,"Day","NO","Upper","Haddock","HAD",28,17.33,1,17.33,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",29,17.33,2,34.66,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",30,17.33,1,17.33,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",31,17.33,6,103.98,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",32,17.33,6,103.98,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",33,17.33,3,51.99,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",34,17.33,5,86.65,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",35,17.33,12,207.96,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",36,17.33,10,173.3,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",37,17.33,10,173.3,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",38,17.33,1,17.33,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",39,17.33,3,51.99,0.0577034045008656
8,"Day","NO","Upper","Haddock","HAD",40,11.8866666666667,3,35.66,0.084127874369041
8,"Day","NO","Upper","Haddock","HAD",41,11.8866666666667,3,35.66,0.084127874369041
8,"Day","NO","Upper","Haddock","HAD",42,6.44333333333333,3,19.33,0.155199172271081
8,"Day","NO","Upper","Haddock","HAD",43,1,4,4,1
8,"Day","NO","Upper","Haddock","HAD",44,4.62888888888889,9,41.66,0.216034565530485
8,"Day","NO","Upper","Haddock","HAD",45,1,9,9,1
8,"Day","NO","Upper","Haddock","HAD",46,5.0825,4,20.33,0.196753566158387
8,"Day","NO","Upper","Haddock","HAD",47,1,9,9,1
8,"Day","NO","Upper","Haddock","HAD",48,1,7,7,1
8,"Day","NO","Upper","Haddock","HAD",49,1,7,7,1
8,"Day","NO","Upper","Haddock","HAD",50,1,3,3,1
8,"Day","NO","Upper","Haddock","HAD",51,1,2,2,1
8,"Day","NO","Upper","Haddock","HAD",52,1,1,1,1
8,"Day","NO","Upper","Haddock","HAD",53,1,1,1,1
8,"Day","NO","Upper","Haddock","HAD",54,1,1,1,1
8,"Day","NO","Upper","Haddock","HAD",55,1,2,2,1
8,"Day","NO","Upper","Haddock","HAD",56,1,1,1,1
8,"Day","NO","Upper","Haddock","HAD",57,1,0,0,1
8,"Day","NO","Upper","Haddock","HAD",58,1,0,0,1
8,"Day","NO","Upper","Grey gurnard","GUG",17,1,0,0,1
8,"Day","NO","Upper","Grey gurnard","GUG",18,1,0,0,1
8,"Day","NO","Upper","Grey gurnard","GUG",19,1,0,0,1
8,"Day","NO","Upper","Grey gurnard","GUG",20,17.33,1,17.33,0.0577034045008656
8,"Day","NO","Upper","Grey gurnard","GUG",21,1,0,0,1
8,"Day","NO","Upper","Grey gurnard","GUG",22,1,0,0,1
8,"Day","NO","Upper","Grey gurnard","GUG",23,1,0,0,1
8,"Day","NO","Upper","Grey gurnard","GUG",24,1,0,0,1
8,"Day","NO","Upper","Grey gurnard","GUG",25,17.33,2,34.66,0.0577034045008656
8,"Day","NO","Upper","Grey gurnard","GUG",26,1,0,0,1
8,"Day","NO","Upper","Grey gurnard","GUG",27,1,0,0,1
8,"Day","NO","Upper","Grey gurnard","GUG",28,17.33,1,17.33,0.0577034045008656
8,"Day","NO","Upper","Grey gurnard","GUG",29,17.33,1,17.33,0.0577034045008656
8,"Day","NO","Upper","Grey gurnard","GUG",30,1,0,0,1
8,"Day","NO","Upper","Grey gurnard","GUG",31,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",20,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",21,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",22,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",23,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",24,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",25,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",26,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",27,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",28,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",29,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",30,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",31,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",32,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",33,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",34,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",35,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",36,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",37,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",38,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",39,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",40,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",41,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",42,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",43,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",44,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",45,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",46,1,0,0,1
8,"Day","NO","Upper","Megrim","MEG",47,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",29,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",30,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",31,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",32,17.33,1,17.33,0.0577034045008656
8,"Day","NO","Upper","Whiting","WHG",33,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",34,17.33,2,34.66,0.0577034045008656
8,"Day","NO","Upper","Whiting","WHG",35,13.2475,4,52.99,0.0754859407435365
8,"Day","NO","Upper","Whiting","WHG",36,1,1,1,1
8,"Day","NO","Upper","Whiting","WHG",37,6.44333333333333,3,19.33,0.155199172271081
8,"Day","NO","Upper","Whiting","WHG",38,6.44333333333333,3,19.33,0.155199172271081
8,"Day","NO","Upper","Whiting","WHG",39,1,6,6,1
8,"Day","NO","Upper","Whiting","WHG",40,5.66571428571429,7,39.66,0.176500252143217
8,"Day","NO","Upper","Whiting","WHG",41,1,1,1,1
8,"Day","NO","Upper","Whiting","WHG",42,5.0825,4,20.33,0.196753566158387
8,"Day","NO","Upper","Whiting","WHG",43,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",44,1,1,1,1
8,"Day","NO","Upper","Whiting","WHG",45,1,1,1,1
8,"Day","NO","Upper","Whiting","WHG",46,1,1,1,1
8,"Day","NO","Upper","Whiting","WHG",47,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",48,1,3,3,1
8,"Day","NO","Upper","Whiting","WHG",49,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",50,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",51,1,1,1,1
8,"Day","NO","Upper","Whiting","WHG",52,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",53,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",54,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",55,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",56,1,0,0,1
8,"Day","NO","Upper","Whiting","WHG",57,1,1,1,1
8,"Day","NO","Upper","Northern squid","NSQ",10,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",11,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",12,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",13,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",14,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",15,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",16,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",17,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",18,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",19,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",20,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",21,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",22,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",23,1,0,0,1
8,"Day","NO","Upper","Northern squid","NSQ",24,1,0,0,1
8,"Day","NO","Lower","Haddock","HAD",27,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",28,1,0,0,1
8,"Day","NO","Lower","Haddock","HAD",29,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",30,24.5,7,171.5,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",31,24.5,2,49,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",32,24.5,6,147,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",33,24.5,6,147,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",34,24.5,5,122.5,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",35,24.5,4,98,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",36,24.5,3,73.5,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",37,24.5,6,147,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",38,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",39,1,0,0,1
8,"Day","NO","Lower","Haddock","HAD",40,1,0,0,1
8,"Day","NO","Lower","Haddock","HAD",41,1,0,0,1
8,"Day","NO","Lower","Haddock","HAD",42,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",43,12.75,2,25.5,0.0784313725490196
8,"Day","NO","Lower","Haddock","HAD",44,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Haddock","HAD",45,1,1,1,1
8,"Day","NO","Lower","Haddock","HAD",46,12.75,2,25.5,0.0784313725490196
8,"Day","NO","Lower","Haddock","HAD",47,1,4,4,1
8,"Day","NO","Lower","Haddock","HAD",48,1,6,6,1
8,"Day","NO","Lower","Haddock","HAD",49,1,2,2,1
8,"Day","NO","Lower","Haddock","HAD",50,1,2,2,1
8,"Day","NO","Lower","Haddock","HAD",51,1,2,2,1
8,"Day","NO","Lower","Haddock","HAD",52,1,3,3,1
8,"Day","NO","Lower","Haddock","HAD",53,1,2,2,1
8,"Day","NO","Lower","Haddock","HAD",54,1,0,0,1
8,"Day","NO","Lower","Haddock","HAD",55,1,0,0,1
8,"Day","NO","Lower","Haddock","HAD",56,1,1,1,1
8,"Day","NO","Lower","Haddock","HAD",57,1,0,0,1
8,"Day","NO","Lower","Haddock","HAD",58,1,0,0,1
8,"Day","NO","Lower","Grey gurnard","GUG",17,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Grey gurnard","GUG",18,1,0,0,1
8,"Day","NO","Lower","Grey gurnard","GUG",19,1,0,0,1
8,"Day","NO","Lower","Grey gurnard","GUG",20,24.5,2,49,0.0408163265306122
8,"Day","NO","Lower","Grey gurnard","GUG",21,24.5,3,73.5,0.0408163265306122
8,"Day","NO","Lower","Grey gurnard","GUG",22,1,0,0,1
8,"Day","NO","Lower","Grey gurnard","GUG",23,1,0,0,1
8,"Day","NO","Lower","Grey gurnard","GUG",24,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Grey gurnard","GUG",25,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Grey gurnard","GUG",26,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Grey gurnard","GUG",27,1,0,0,1
8,"Day","NO","Lower","Grey gurnard","GUG",28,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Grey gurnard","GUG",29,1,0,0,1
8,"Day","NO","Lower","Grey gurnard","GUG",30,1,0,0,1
8,"Day","NO","Lower","Grey gurnard","GUG",31,1,0,0,1
8,"Day","NO","Lower","Megrim","MEG",20,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Megrim","MEG",21,1,0,0,1
8,"Day","NO","Lower","Megrim","MEG",22,1,0,0,1
8,"Day","NO","Lower","Megrim","MEG",23,24.5,2,49,0.0408163265306122
8,"Day","NO","Lower","Megrim","MEG",24,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Megrim","MEG",25,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Megrim","MEG",26,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Megrim","MEG",27,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Megrim","MEG",28,24.5,3,73.5,0.0408163265306122
8,"Day","NO","Lower","Megrim","MEG",29,1,1,1,1
8,"Day","NO","Lower","Megrim","MEG",30,1,0,0,1
8,"Day","NO","Lower","Megrim","MEG",31,10.4,5,52,0.0961538461538461
8,"Day","NO","Lower","Megrim","MEG",32,1,3,3,1
8,"Day","NO","Lower","Megrim","MEG",33,1,3,3,1
8,"Day","NO","Lower","Megrim","MEG",34,1,2,2,1
8,"Day","NO","Lower","Megrim","MEG",35,1,3,3,1
8,"Day","NO","Lower","Megrim","MEG",36,5.7,5,28.5,0.175438596491228
8,"Day","NO","Lower","Megrim","MEG",37,12.75,2,25.5,0.0784313725490196
8,"Day","NO","Lower","Megrim","MEG",38,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Megrim","MEG",39,1,1,1,1
8,"Day","NO","Lower","Megrim","MEG",40,1,0,0,1
8,"Day","NO","Lower","Megrim","MEG",41,1,0,0,1
8,"Day","NO","Lower","Megrim","MEG",42,1,1,1,1
8,"Day","NO","Lower","Megrim","MEG",43,1,1,1,1
8,"Day","NO","Lower","Megrim","MEG",44,1,0,0,1
8,"Day","NO","Lower","Megrim","MEG",45,1,0,0,1
8,"Day","NO","Lower","Megrim","MEG",46,1,0,0,1
8,"Day","NO","Lower","Megrim","MEG",47,1,1,1,1
8,"Day","NO","Lower","Whiting","WHG",29,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Whiting","WHG",30,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",31,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",32,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Whiting","WHG",33,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",34,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Whiting","WHG",35,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",36,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",37,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",38,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",39,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",40,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",41,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",42,1,1,1,1
8,"Day","NO","Lower","Whiting","WHG",43,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",44,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",45,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",46,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",47,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",48,24.5,1,24.5,0.0408163265306122
8,"Day","NO","Lower","Whiting","WHG",49,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",50,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",51,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",52,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",53,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",54,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",55,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",56,1,0,0,1
8,"Day","NO","Lower","Whiting","WHG",57,1,0,0,1
8,"Day","NO","Lower","Northern squid","NSQ",10,1,1,1,1
8,"Day","NO","Lower","Northern squid","NSQ",11,1,0,0,1
8,"Day","NO","Lower","Northern squid","NSQ",12,1,1,1,1
8,"Day","NO","Lower","Northern squid","NSQ",13,1,0,0,1
8,"Day","NO","Lower","Northern squid","NSQ",14,1,5,5,1
8,"Day","NO","Lower","Northern squid","NSQ",15,1,3,3,1
8,"Day","NO","Lower","Northern squid","NSQ",16,1,2,2,1
8,"Day","NO","Lower","Northern squid","NSQ",17,1,0,0,1
8,"Day","NO","Lower","Northern squid","NSQ",18,1,2,2,1
8,"Day","NO","Lower","Northern squid","NSQ",19,1,0,0,1
8,"Day","NO","Lower","Northern squid","NSQ",20,1,1,1,1
8,"Day","NO","Lower","Northern squid","NSQ",21,1,2,2,1
8,"Day","NO","Lower","Northern squid","NSQ",22,1,0,0,1
8,"Day","NO","Lower","Northern squid","NSQ",23,1,1,1,1
8,"Day","NO","Lower","Northern squid","NSQ",24,1,1,1,1
8,"Day","YES","Upper","Haddock","HAD",27,1,0,0,1
8,"Day","YES","Upper","Haddock","HAD",28,13,2,26,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",29,13,7,91,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",30,13,5,65,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",31,13,8,104,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",32,13,11,143,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",33,13,10,130,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",34,13,14,182,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",35,13,11,143,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",36,13,3,39,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",37,13,6,78,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",38,13,5,65,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",39,1,0,0,1
8,"Day","YES","Upper","Haddock","HAD",40,13,4,52,0.0769230769230769
8,"Day","YES","Upper","Haddock","HAD",41,7,4,28,0.142857142857143
8,"Day","YES","Upper","Haddock","HAD",42,1,2,2,1
8,"Day","YES","Upper","Haddock","HAD",43,1,4,4,1
8,"Day","YES","Upper","Haddock","HAD",44,1,3,3,1
8,"Day","YES","Upper","Haddock","HAD",45,1,6,6,1
8,"Day","YES","Upper","Haddock","HAD",46,1,10,10,1
8,"Day","YES","Upper","Haddock","HAD",47,1,9,9,1
8,"Day","YES","Upper","Haddock","HAD",48,1,3,3,1
8,"Day","YES","Upper","Haddock","HAD",49,1,7,7,1
8,"Day","YES","Upper","Haddock","HAD",50,1,4,4,1
8,"Day","YES","Upper","Haddock","HAD",51,1,1,1,1
8,"Day","YES","Upper","Haddock","HAD",52,1,1,1,1
8,"Day","YES","Upper","Haddock","HAD",53,1,0,0,1
8,"Day","YES","Upper","Haddock","HAD",54,1,0,0,1
8,"Day","YES","Upper","Haddock","HAD",55,1,0,0,1
8,"Day","YES","Upper","Haddock","HAD",56,1,0,0,1
8,"Day","YES","Upper","Haddock","HAD",57,1,0,0,1
8,"Day","YES","Upper","Haddock","HAD",58,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",17,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",18,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",19,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",20,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",21,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",22,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",23,13,1,13,0.0769230769230769
8,"Day","YES","Upper","Grey gurnard","GUG",24,13,1,13,0.0769230769230769
8,"Day","YES","Upper","Grey gurnard","GUG",25,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",26,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",27,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",28,13,1,13,0.0769230769230769
8,"Day","YES","Upper","Grey gurnard","GUG",29,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",30,1,0,0,1
8,"Day","YES","Upper","Grey gurnard","GUG",31,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",20,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",21,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",22,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",23,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",24,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",25,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",26,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",27,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",28,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",29,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",30,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",31,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",32,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",33,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",34,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",35,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",36,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",37,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",38,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",39,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",40,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",41,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",42,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",43,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",44,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",45,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",46,1,0,0,1
8,"Day","YES","Upper","Megrim","MEG",47,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",29,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",30,13,3,39,0.0769230769230769
8,"Day","YES","Upper","Whiting","WHG",31,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",32,13,1,13,0.0769230769230769
8,"Day","YES","Upper","Whiting","WHG",33,13,1,13,0.0769230769230769
8,"Day","YES","Upper","Whiting","WHG",34,13,1,13,0.0769230769230769
8,"Day","YES","Upper","Whiting","WHG",35,7,2,14,0.142857142857143
8,"Day","YES","Upper","Whiting","WHG",36,9,3,27,0.111111111111111
8,"Day","YES","Upper","Whiting","WHG",37,7,2,14,0.142857142857143
8,"Day","YES","Upper","Whiting","WHG",38,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",39,1,4,4,1
8,"Day","YES","Upper","Whiting","WHG",40,1,3,3,1
8,"Day","YES","Upper","Whiting","WHG",41,1,3,3,1
8,"Day","YES","Upper","Whiting","WHG",42,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",43,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",44,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",45,1,1,1,1
8,"Day","YES","Upper","Whiting","WHG",46,1,1,1,1
8,"Day","YES","Upper","Whiting","WHG",47,1,1,1,1
8,"Day","YES","Upper","Whiting","WHG",48,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",49,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",50,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",51,1,1,1,1
8,"Day","YES","Upper","Whiting","WHG",52,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",53,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",54,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",55,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",56,1,0,0,1
8,"Day","YES","Upper","Whiting","WHG",57,1,1,1,1
8,"Day","YES","Upper","Northern squid","NSQ",10,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",11,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",12,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",13,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",14,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",15,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",16,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",17,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",18,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",19,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",20,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",21,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",22,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",23,1,0,0,1
8,"Day","YES","Upper","Northern squid","NSQ",24,1,0,0,1
8,"Day","YES","Lower","Haddock","HAD",27,1,0,0,1
8,"Day","YES","Lower","Haddock","HAD",28,28.75,1,28.75,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",29,28.75,4,115,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",30,28.75,5,143.75,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",31,28.75,8,230,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",32,28.75,1,28.75,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",33,28.75,10,287.5,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",34,28.75,9,258.75,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",35,28.75,6,172.5,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",36,28.75,3,86.25,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",37,28.75,3,86.25,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",38,28.75,2,57.5,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",39,19.5,3,58.5,0.0512820512820513
8,"Day","YES","Lower","Haddock","HAD",40,28.75,1,28.75,0.0347826086956522
8,"Day","YES","Lower","Haddock","HAD",41,4.46875,8,35.75,0.223776223776224
8,"Day","YES","Lower","Haddock","HAD",42,1,8,8,1
8,"Day","YES","Lower","Haddock","HAD",43,1,4,4,1
8,"Day","YES","Lower","Haddock","HAD",44,1,8,8,1
8,"Day","YES","Lower","Haddock","HAD",45,3.775,10,37.75,0.264900662251656
8,"Day","YES","Lower","Haddock","HAD",46,1,15,15,1
8,"Day","YES","Lower","Haddock","HAD",47,1,10,10,1
8,"Day","YES","Lower","Haddock","HAD",48,1,11,11,1
8,"Day","YES","Lower","Haddock","HAD",49,1,7,7,1
8,"Day","YES","Lower","Haddock","HAD",50,1,5,5,1
8,"Day","YES","Lower","Haddock","HAD",51,1,1,1,1
8,"Day","YES","Lower","Haddock","HAD",52,1,2,2,1
8,"Day","YES","Lower","Haddock","HAD",53,1,1,1,1
8,"Day","YES","Lower","Haddock","HAD",54,1,2,2,1
8,"Day","YES","Lower","Haddock","HAD",55,1,0,0,1
8,"Day","YES","Lower","Haddock","HAD",56,1,0,0,1
8,"Day","YES","Lower","Haddock","HAD",57,1,1,1,1
8,"Day","YES","Lower","Haddock","HAD",58,1,1,1,1
8,"Day","YES","Lower","Grey gurnard","GUG",17,1,0,0,1
8,"Day","YES","Lower","Grey gurnard","GUG",18,28.75,3,86.25,0.0347826086956522
8,"Day","YES","Lower","Grey gurnard","GUG",19,1,0,0,1
8,"Day","YES","Lower","Grey gurnard","GUG",20,28.75,4,115,0.0347826086956522
